id,brand,base_model,model_mode,year,condition,mileage_km,has_aftermarket_mods,body_type,seats,doors,drivetrain,origin,exterior_color,city,seller_name,post_date,website,price_vnd
1522,Vinfast,VF5,VF5s,2024.0,Used,20000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,HM Auto,2026-06-21,bonbanh.com,415000000.0
1523,Vinfast,VF6,VF6 Plus,2023.0,New,37000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Phường Phổ Yên Thái Nguyên,Vinfast Vinamotor Phổ Yên,2026-06-21,bonbanh.com,999000000.0
1524,Vinfast,VF6,VF6 Plus,2024.0,New,80000.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Nhập khẩu,Xám,Hà Nội,BYD Hoàn Kiếm,2026-06-21,bonbanh.com,746000000.0
1525,Vinfast,VF6,VF6 Plus,2024.0,New,30000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Xã Triệu Phong Quảng Trị,Vinfast Quảng Trị,2026-06-21,bonbanh.com,745000000.0
1526,Vinfast,VF6,VF6 Plus,2024.0,New,31000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Bạc,Xã Hiếu Giang Quảng Trị,Vinfast Vinamotor Cam Lộ,2026-06-21,bonbanh.com,1199000000.0
1527,Vinfast,VF6,VF6 Plus,2024.0,New,48000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,50 Nguyễn Văn Tăng TP HCM,Showroom Vinfast Thủ Đức,2026-06-21,bonbanh.com,950000000.0
1528,Vinfast,VF6,VF6 Plus,2024.0,New,30000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Thủ Đức TP HCM,Vinfast D1 Đồng Văn Cống,2026-06-21,bonbanh.com,529000000.0
1529,Vinfast,VF6,VF6s,2024.0,Used,70000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Quan Triều Thái Nguyên,Hồng Phương Auto,2026-06-21,bonbanh.com,435000000.0
1530,VinFast,VF7,VF7 Plus,2024.0,New,19000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Đà Nẵng,Vinfast Năng Lượng Xanh Đà Nẵng,2026-06-21,bonbanh.com,640000000.0
1531,VinFast,VF7,VF7 Plus,2024.0,New,11000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,-,Hà Nội,Phạm Anh Vũ,2026-06-20,bonbanh.com,439000000.0
1532,VinFast,VF7,VF7 Plus,2024.0,Used,11000.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hải Phòng,Hoàng Thị Mai Linh,2026-06-20,bonbanh.com,1010000000.0
1533,VinFast,VF8,VF8 Eco,2022.0,New,30000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Thăng Long,2026-06-20,bonbanh.com,610000000.0
1534,VinFast,VF8,VF8 Eco,2022.0,New,31000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,Hà Nội,Hiền Phạm,2026-06-20,bonbanh.com,445000000.0
1535,VinFast,VF8,VF8 Eco,2023.0,New,49000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,Hà Nội,Anh Tú,2026-06-20,bonbanh.com,690000000.0
1536,VinFast,VF8,VF8 Eco,2023.0,New,29000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,VinFast Smart City,2026-06-20,bonbanh.com,262000000.0
1537,VinFast,VF8,VF8 Eco,2024.0,New,19000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Phường Quảng Thành Thanh Hóa,VinFast Thanh Hóa,2026-06-20,bonbanh.com,660000000.0
1538,VinFast,VF8,VF8 Eco GF,2023.0,Used,40000.0,False,Sedan,5.0,4.0,RFD - Dẫn động cầu sau,Nhập khẩu,Đen,Q.7 TP HCM Xem gian hàng ⇨,Nguyễn Như Duẫn,2026-06-20,bonbanh.com,3386000000.0
1539,VinFast,VF8,VF8 Eco GF,2023.0,New,68000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Times City,2026-06-20,bonbanh.com,684000000.0
1540,VinFast,VF8,VF8 Eco GF,2023.0,New,50000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Times City,2026-06-20,bonbanh.com,780000000.0
1541,VinFast,VF8,VF8 Eco GF,2023.0,New,39000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Hà Nội,Vinfast Ocean Park,2026-06-20,bonbanh.com,270000000.0
1542,VinFast,VF8,VF8 Eco GF,2023.0,New,90000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Cát Lái TP HCM,Huỳnh Quốc Huy,2026-06-20,bonbanh.com,288000000.0
1543,VinFast,VF8,VF8 Eco GF,2023.0,New,30000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Hiền Phạm,2026-06-20,bonbanh.com,445000000.0
1544,VinFast,VF8,VF8 Eco GF,2023.0,New,35000.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Times City,2026-06-20,bonbanh.com,1360000000.0
1545,VinFast,VF8,VF8 Eco GF 2023,2023.0,New,36000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Hiền Phạm,2026-06-20,bonbanh.com,650000000.0
1546,VinFast,VF8,VF8 Eco GF 2023,2023.0,New,38000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,995000000.0
1547,VinFast,VF8,VF8 Eco GF 2023,2023.0,Used,41000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Quận Bình Tân TP HCM,Nguyễn Trí Cường,2026-06-20,bonbanh.com,205000000.0
1548,VinFast,VF8,VF8 Eco GF 2023,2023.0,New,44000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Times City,2026-06-20,bonbanh.com,659000000.0
1549,VinFast,VF8,VF8 Eco GF 2023,2023.0,New,40000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,Đàm Huy Hoàng,2026-06-20,bonbanh.com,315000000.0
1550,VinFast,VF8,VF8 Eco GF 2023,2023.0,New,20000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,686000000.0
1551,VinFast,VF8,VF8 Eco GF 2023,2023.0,New,24000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,852000000.0
1552,VinFast,VF8,VF8 Eco Siêu Lướt,2026.0,New,471.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,852000000.0
1553,VinFast,VF8,VF8 Plus 2022,2022.0,New,47000.0,False,MPV,2.0,3.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,248000000.0
1554,VinFast,VF8,VF8 Plus 2022,2022.0,New,12000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,648000000.0
1555,VinFast,VF8,VF8 Plus 2022,2022.0,New,22000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,274000000.0
1556,VinFast,VF8,VF8 Plus 2022,2022.0,New,60000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,281000000.0
1557,VinFast,VF8,VF8 Plus 2022,2022.0,New,150.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Hồng,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,281000000.0
1558,VinFast,VF8,VF8 Plus 2022,2022.0,Used,30000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Anh Tú,2026-06-20,bonbanh.com,745000000.0
1559,VinFast,VF8,VF8 Plus 2023,2023.0,New,0.0,False,MPV,2.0,3.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,248000000.0
1560,VinFast,VF8,VF8 Plus,2024.0,New,471.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Times City,2026-06-20,bonbanh.com,799000000.0
1561,VinFast,VF8,VF8 Plus,2024.0,Used,471.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Auto 266,2026-06-20,bonbanh.com,835000000.0
1562,VinFast,VF8,VF8 Plus,2024.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-20,bonbanh.com,275000000.0
1563,VinFast,VF8,VF8 Plus,2024.0,Used,300.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Bạc,Hà Nội,Ô Tô Thủ Đô,2026-06-20,bonbanh.com,690000000.0
1564,VinFast,VF8,VF8 Plus GF,2022.0,New,42000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,281000000.0
1565,VinFast,VF8,VF8 Plus GF,2023.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,274000000.0
1566,VinFast,VF8,VF8 Plus GF,2023.0,New,39000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,852000000.0
1567,VinFast,VF8,VF8 Plus GF,2023.0,New,46000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Quận 7 TP HCM,VinFast Phan Trọng Tuệ Quận 7,2026-06-20,bonbanh.com,4400000000.0
1568,VinFast,VF8,VF8 Plus Siêu Lướt,2026.0,New,471.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Vinfast HTA Văn Phú,2026-06-20,bonbanh.com,963000000.0
1569,VinFast,VF8,VF8s 2024,2024.0,New,471.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Quận 10 TP HCM,VinFast Ba Tháng Hai,2026-06-20,bonbanh.com,1410000000.0
1570,VinFast,VF8,VF8s 2024 New 99%,2024.0,New,0.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-20,bonbanh.com,1437000000.0
1571,VinFast,VF8,VF8s 2024 New 99%,2024.0,Used,50400.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Ô Tô Thủ Đô,2026-06-20,bonbanh.com,690000000.0
1572,VinFast,VF8,VF8s 2024 New 99%,2024.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Thăng Long,2026-06-20,bonbanh.com,610000000.0
1573,VinFast,VF8,VF8s 2024 New 99%,2024.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Phường Quảng Thành Thanh Hóa,VinFast Thanh Hóa,2026-06-20,bonbanh.com,466000000.0
1574,VinFast,VF8,VF8s 2024,2024.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Long Biên,2026-06-20,bonbanh.com,273000000.0
1575,VinFast,VF8,VF8S Lux,2024.0,Used,40000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Biển Đông Auto Hà Nội,2026-06-20,bonbanh.com,429000000.0
1576,VinFast,VF9,VF9 Eco,2025.0,Used,43000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Hà Nội,GF Thăng Long Car,2026-06-20,bonbanh.com,640000000.0
1577,VinFast,VF9,VF9 Plus,2023.0,Used,14000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Hà Nội,Song Thành Auto,2026-06-20,bonbanh.com,220000000.0
1578,VinFast,VF9,VF9 Plus,2023.0,Used,17000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,Hà Nội,Đặng Quốc Kiên,2026-06-20,bonbanh.com,680000000.0
1579,VinFast,VF9,VF9 Plus,2023.0,New,40000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Thăng Long,2026-06-20,bonbanh.com,245000000.0
1580,VinFast,VF9,VF9 Plus,2023.0,Used,11000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,Ô Tô Thủ Đô,2026-06-20,bonbanh.com,690000000.0
1581,VinFast,VF9,VF9 Plus,2023.0,New,20000.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-20,bonbanh.com,1437000000.0
1582,VinFast,VF9,VF9 Plus,2023.0,New,38000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Quận 7 TP HCM,VinFast Phan Trọng Tuệ Quận 7,2026-06-20,bonbanh.com,839000000.0
1583,VinFast,VF9,VF9 Plus,2023.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Hà Nội,Vinfast HTA Văn Phú,2026-06-20,bonbanh.com,275000000.0
1584,VinFast,VF9,VF9 Plus,2023.0,New,11000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Thăng Long,2026-06-20,bonbanh.com,759000000.0
1585,VinFast,VF9,VF9 Plus,2024.0,New,7000.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,VinFast Smart City,2026-06-20,bonbanh.com,689000000.0
1586,VinFast,VF9,VF9 Plus,2024.0,Used,5000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Auto 266,2026-06-20,bonbanh.com,580000000.0
1587,VinFast,VF9,VF9 Plus,2024.0,New,30000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Times City,2026-06-20,bonbanh.com,1132000000.0
1588,VinFast,VF9,VF9 Plus,2024.0,New,30000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Thăng Long,2026-06-20,bonbanh.com,759000000.0
1589,VinFast,VF9,VF9 Plus,2025.0,Used,6000.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Hà Nội,Hoàng Long,2026-06-20,bonbanh.com,845000000.0
1590,VinFast,VF9,VF9 Plus,2025.0,Used,0.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,HM Auto,2026-06-20,bonbanh.com,635000000.0
1591,VinFast,VFe34,VFe34,2022.0,New,22000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Ô tô Mỹ Đình,2026-06-20,bonbanh.com,469000000.0
1592,VinFast,VFe34,VFe34,2022.0,Used,10000.0,True,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Đại Việt Car,2026-06-20,bonbanh.com,1179000000.0
1593,VinFast,VFe34,VFe34,2022.0,New,35000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Phường Phổ Yên Thái Nguyên,Vinfast Vinamotor Phổ Yên,2026-06-20,bonbanh.com,745000000.0
1594,VinFast,VFe34,VFe34,2022.0,New,80000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Xã Triệu Phong Quảng Trị,Vinfast Quảng Trị,2026-06-20,bonbanh.com,647000000.0
1595,VinFast,VFe34,VFe34,2022.0,New,0.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Xã Hiếu Giang Quảng Trị,Vinfast Vinamotor Cam Lộ,2026-06-20,bonbanh.com,850000000.0
1596,VinFast,VFe34,VFe34,2022.0,New,0.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,50 Nguyễn Văn Tăng TP HCM,Showroom Vinfast Thủ Đức,2026-06-20,bonbanh.com,958000000.0
1597,VinFast,VFe34,VFe34,2022.0,New,50000.0,True,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Trắng,Hà Nội,BYD Tây Hồ,2026-06-20,bonbanh.com,1564000000.0
1598,VinFast,VFe34,VFe34,2022.0,New,89000.0,True,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Nhập khẩu,Hồng,Hcm TP HCM,Wcar - Trung tâm Bán xe năng lượng Mới,2026-06-20,bonbanh.com,205000000.0
1599,VinFast,VFe34,VFe34,2022.0,New,70000.0,True,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Ocean Park,2026-06-20,bonbanh.com,1475000000.0
1600,VinFast,VFe34,VFe34,2022.0,Used,33000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,Ô Tô Thủ Đô,2026-06-20,bonbanh.com,692000000.0
1601,VinFast,VFe34,VFe34,2022.0,New,0.0,True,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-20,bonbanh.com,1437000000.0
1602,VinFast,VFe34,VFe34,2022.0,New,20000.0,True,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,Việt Toàn,2026-06-20,bonbanh.com,280000000.0
1603,VinFast,VFe34,VFe34,2024.0,New,4000.0,True,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Hồng,Hà Nội,Vinfast Long Biên,2026-06-20,bonbanh.com,263000000.0
1604,VinFast,VF8,VF8 Eco,2023.0,New,39000.0,True,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Quận 9 TP HCM,Nguyen Long,2026-06-20,bonbanh.com,1499000000.0
1605,VinFast,Limo Green,Limo Green,2023.0,Used,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,GF Thăng Long Car,2026-06-20,bonbanh.com,640000000.0
1606,VinFast,VF8,VF8 2022 Plus,2022.0,New,38000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Quận 7 TP HCM,VinFast Phan Trọng Tuệ Quận 7,2026-06-20,bonbanh.com,640000000.0
1607,VinFast,Minio,Minio,2025.0,Used,82000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hồ Chí Minh,Mr Lợi,2026-06-20,bonbanh.com,520000000.0
1608,VinFast,VF5,VF5 2025 Plus,2025.0,New,45000.0,True,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Ocean Park,2026-06-20,bonbanh.com,231000000.0
1609,VinFast,VF MPV,VF MPV 7,2026.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast HTA Văn Phú,2026-06-20,bonbanh.com,275000000.0
1610,VinFast,VF8,VF8 2023 Plus,2023.0,New,59000.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-20,bonbanh.com,1437000000.0
1611,VinFast,VF8,VF8 2023 Plus,2023.0,Used,28000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,Ô Tô Thủ Đô,2026-06-20,bonbanh.com,680000000.0
1612,VinFast,VF8,VF8 2023 Eco,2023.0,Used,44000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Ninh Bình,Showroom GF Ninh Bình,2026-06-20,bonbanh.com,798000000.0
1613,VinFast,VFe34 2023,VFe34 2023,2023.0,New,17000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Tp. Thủ Đức TP HCM,Vinfast Thủ Thiêm - Linh Xuân,2026-06-20,bonbanh.com,250000000.0
1614,VinFast,VF3,VF3,2023.0,Used,0.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Auto 266,2026-06-20,bonbanh.com,670000000.0
1615,VinFast,VF3,VF3 2025,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Times City,2026-06-20,bonbanh.com,790000000.0
1616,VinFast,VF8,VF8 2023 Plus,2023.0,Used,65000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Bạc,Hà Nội,Auto 266,2026-06-20,bonbanh.com,630000000.0
1617,VinFast,VF3,VF3 2024,2024.0,New,0.0,True,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Anh Tú,2026-06-20,bonbanh.com,690000000.0
1618,VinFast,VF6,VF6 Eco Plus 2026,2026.0,Used,32000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,Ô Tô Thủ Đô,2026-06-20,bonbanh.com,690000000.0
1619,VinFast,VF8,VF8 2023 Eco,2023.0,Used,42000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,TPHCM TP HCM,Hà Đắc Huy,2026-06-20,bonbanh.com,250000000.0
1620,VinFast,VF3,VF3,2026.0,New,0.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-20,bonbanh.com,1411000000.0
1621,VinFast,VF3,VF3,2026.0,New,0.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Times City,2026-06-20,bonbanh.com,1180000000.0
1622,,,,2023.0,Used,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Thăng Long Car,2026-06-20,bonbanh.com,700000000.0
1623,,,,2025.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Long Biên,2026-06-20,bonbanh.com,704000000.0
1624,VinFast,VF8,VF8,2023.0,New,0.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Quận 7 TP HCM,VinFast Phan Trọng Tuệ Quận 7,2026-06-20,bonbanh.com,745000000.0
1625,VinFast,VF8,VF8,2023.0,Used,34000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,GF Green Future 269,2026-06-20,bonbanh.com,655000000.0
1626,Wuling,Bingo,Bingo,2024.0,Used,40000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Auto 266,2026-06-20,bonbanh.com,400000000.0
1627,VinFast,VF9,VF9,2023.0,Used,16000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,GF Thăng Long Car,2026-06-20,bonbanh.com,710000000.0
1628,VinFast,VF6,VF6,2024.0,New,12500.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast HTA Văn Phú,2026-06-20,bonbanh.com,264000000.0
1629,VinFast,VF8,VF8,2023.0,New,30000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,VinFast Smart City,2026-06-20,bonbanh.com,1299000000.0
1630,VinFast,VF3,VF3,2024.0,New,0.0,False,MPV,2.0,3.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Thịnh Phát,2026-06-20,bonbanh.com,248000000.0
1631,VinFast,VF3,VF3,2025.0,Used,17.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,GF Thăng Long Car,2026-06-20,bonbanh.com,750000000.0
1632,VinFast,VF9,VF9,2024.0,Used,1000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Hà Nội,Ô Tô Thủ Đô,2026-06-20,bonbanh.com,660000000.0
1633,VinFast,VF3,VF3,2025.0,New,6000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-20,bonbanh.com,1411000000.0
